transfer_id,sender_id,receiver_id,amount,ccy,created_at,state,transfer_type,reference_note
TRF-01007,CUST-1191,EXT-5057,2768.15,USD,1743027546000,PROCESSING,international,School tuition
TRF-01008,CUST-1092,CUST-1034,20977.95,SAR,1738826976000,FAILED,internal,Coffee money
TRF-01009,CUST-1009,EXT-5070,32661.37,EUR,1738499716000,COMPLETED,local_bank,Freelancer payment
TRF-01010,CUST-1042,CUST-1050,38818.03,SAR,1736552898000,COMPLETED,internal,Freelancer payment
TRF-01011,CUST-1158,EXT-5030,18960.47,SAR,1748890825000,COMPLETED,local_bank,Movie tickets
TRF-01012,CUST-1182,CUST-1097,48715.84,SAR,1747552336000,COMPLETED,internal,Event tickets
TRF-01013,CUST-1001,EXT-5079,6534.43,SAR,1741403825000,COMPLETED,local_bank,Travel booking
TRF-01014,CUST-1101,CUST-1200,15282.97,SAR,1737973163000,COMPLETED,internal,Birthday gift
TRF-01015,CUST-1063,EXT-5092,1659.98,USD,1742100359000,COMPLETED,local_bank,Gym membership
TRF-01016,CUST-1136,EXT-5044,23949.03,SAR,1741397436000,COMPLETED,local_bank,Dinner split
TRF-01017,CUST-1030,EXT-5081,39979.86,SAR,1748820439000,COMPLETED,local_bank,Gym membership
TRF-01018,CUST-1043,CUST-1090,45226.67,EUR,1744564380000,COMPLETED,internal,Birthday gift
TRF-01019,CUST-1064,EXT-5053,15141.14,SAR,1737897197000,COMPLETED,local_bank,Birthday gift
TRF-01020,CUST-1008,EXT-5072,47560.32,USD,1744920749000,COMPLETED,local_bank,Cleaning service
TRF-01021,CUST-1115,EXT-5051,9029.51,SAR,1739519095000,PROCESSING,local_bank,Investment transfer
TRF-01022,CUST-1034,CUST-1032,3767.29,SAR,1743744453000,COMPLETED,internal,Parking fee
TRF-01023,CUST-1024,EXT-5092,28013.53,AED,1742640006000,COMPLETED,local_bank,Investment transfer
TRF-01024,CUST-1199,EXT-5085,40557.39,SAR,1745175960000,COMPLETED,local_bank,Grocery share
TRF-01025,CUST-1124,CUST-1133,41320.05,SAR,1747417278000,COMPLETED,internal,Gym membership
TRF-01026,CUST-1041,CUST-1146,20440.50,SAR,1745350727000,COMPLETED,internal,Charity donation
TRF-01027,CUST-1171,EXT-5051,5751.61,SAR,1735822355000,COMPLETED,local_bank,Freelancer payment
TRF-01028,CUST-1195,CUST-1139,341.40,SAR,1735757714000,COMPLETED,internal,Birthday gift
TRF-01029,CUST-1021,EXT-5006,15617.85,AED,1747167413000,COMPLETED,international,Gift money
TRF-01030,CUST-1006,CUST-1175,35168.38,SAR,1748297690000,COMPLETED,internal,Car installment
TRF-01031,CUST-1186,EXT-5047,47356.30,SAR,1736803507000,COMPLETED,local_bank,Gym membership
TRF-01032,CUST-1136,EXT-5080,43245.77,SAR,1736825780000,COMPLETED,local_bank,Gas split
TRF-01033,CUST-1069,EXT-5054,23328.71,SAR,1746587915000,PROCESSING,local_bank,Rent share
TRF-01034,CUST-1200,CUST-1092,34050.49,SAR,1745264745000,COMPLETED,internal,Gym membership
TRF-01035,CUST-1071,CUST-1014,36068.32,SAR,1736611894000,COMPLETED,internal,Travel booking
TRF-01036,CUST-1197,CUST-1075,46600.90,SAR,1749184616000,COMPLETED,internal,Freelancer payment
TRF-01037,CUST-1004,EXT-5048,24675.63,SAR,1750813306000,COMPLETED,local_bank,Furniture split
TRF-01038,CUST-1143,CUST-1102,32216.76,SAR,1742833598000,COMPLETED,internal,Coffee money
TRF-01039,CUST-1023,CUST-1086,29724.99,SAR,1739526395000,COMPLETED,internal,Loan repayment
TRF-01040,CUST-1125,CUST-1069,26580.93,SAR,1744073820000,PROCESSING,internal,Dinner split
TRF-01041,CUST-1159,EXT-5059,18255.48,SAR,1747798105000,COMPLETED,local_bank,Investment transfer
TRF-01042,CUST-1111,EXT-5078,48771.81,GBP,1746907948000,COMPLETED,local_bank,Rent share
TRF-01043,CUST-1159,CUST-1090,6543.48,SAR,1737681540000,COMPLETED,internal,Gift money
TRF-01044,CUST-1141,EXT-5093,11349.97,EUR,1738188825000,COMPLETED,international,Eid gift
TRF-01045,CUST-1001,CUST-1148,9893.23,SAR,1743678710000,COMPLETED,internal,Birthday gift
TRF-01046,CUST-1130,CUST-1152,17190.11,AED,1746275840000,COMPLETED,internal,Internet bill
TRF-01047,CUST-1083,CUST-1020,10558.52,SAR,1745818244000,FAILED,internal,Eid gift
TRF-01048,CUST-1022,CUST-1154,979.67,SAR,1748891831000,COMPLETED,internal,Birthday gift
TRF-01049,CUST-1118,CUST-1179,49746.00,USD,1740879528000,COMPLETED,internal,Lunch money
TRF-01050,CUST-1144,EXT-5031,7930.98,SAR,1737868237000,COMPLETED,local_bank,Business invoice
TRF-01051,CUST-1021,EXT-5070,3513.79,SAR,1740721926000,FAILED,local_bank,Investment transfer
TRF-01052,CUST-1121,EXT-5058,35416.92,AED,1743418172000,COMPLETED,international,Shared groceries
TRF-01053,CUST-1193,CUST-1077,15292.77,SAR,1746242818000,COMPLETED,internal,Gas split
TRF-01054,CUST-1078,EXT-5060,8247.90,SAR,1750224807000,COMPLETED,local_bank,Insurance premium
TRF-01055,CUST-1122,CUST-1087,37636.64,AED,1749963082000,COMPLETED,internal,School tuition
TRF-01056,CUST-1133,EXT-5083,30673.03,EUR,1745268135000,COMPLETED,international,Grocery share
TRF-01057,CUST-1058,CUST-1137,32038.96,SAR,1737785609000,COMPLETED,internal,Charity donation
TRF-01058,CUST-1149,EXT-5007,36052.54,SAR,1745205553000,COMPLETED,local_bank,Rent share
TRF-01059,CUST-1154,CUST-1108,24151.63,SAR,1743699933000,COMPLETED,internal,Gift money
TRF-01060,CUST-1074,CUST-1104,38962.50,SAR,1747320033000,COMPLETED,internal,Gift money
TRF-01061,CUST-1094,CUST-1153,1662.32,SAR,1742604534000,COMPLETED,internal,School tuition
TRF-01062,CUST-1014,EXT-5098,47873.68,SAR,1751163374000,FAILED,local_bank,Salary advance
TRF-01063,CUST-1026,EXT-5043,5445.57,EUR,1747603113000,COMPLETED,international,Grocery share
TRF-01064,CUST-1118,CUST-1047,45573.02,SAR,1740021401000,COMPLETED,internal,Gas split
TRF-01065,CUST-1085,EXT-5074,647.28,EUR,1735875765000,FAILED,local_bank,Car installment
TRF-01066,CUST-1134,CUST-1033,39861.29,AED,1739330230000,COMPLETED,internal,Business invoice
TRF-01067,CUST-1136,EXT-5035,8187.56,GBP,1745332798000,COMPLETED,international,Cleaning service
TRF-01068,CUST-1063,EXT-5083,34222.75,AED,1750972805000,FAILED,international,Charity donation
TRF-01069,CUST-1123,CUST-1091,29760.47,SAR,1748926826000,COMPLETED,internal,Shared groceries
TRF-01070,CUST-1111,EXT-5021,36432.42,AED,1739646480000,COMPLETED,international,Birthday gift
TRF-01071,CUST-1003,CUST-1185,30259.64,SAR,1735949144000,COMPLETED,internal,Salary advance
TRF-01072,CUST-1181,EXT-5008,42122.92,SAR,1742503667000,COMPLETED,local_bank,Gas split
TRF-01073,CUST-1166,CUST-1078,25166.87,SAR,1739866965000,PROCESSING,internal,Furniture split
TRF-01074,CUST-1084,CUST-1067,2634.35,SAR,1751131906000,COMPLETED,internal,Shared groceries
TRF-01075,CUST-1165,CUST-1032,24640.54,SAR,1738091746000,PROCESSING,internal,Furniture split
TRF-01076,CUST-1192,CUST-1189,47518.73,SAR,1749292248000,COMPLETED,internal,Investment transfer
TRF-01077,CUST-1058,EXT-5026,11567.57,SAR,1745322061000,COMPLETED,local_bank,Investment transfer
TRF-01078,CUST-1005,CUST-1082,36969.69,USD,1746950888000,COMPLETED,internal,Gas split
TRF-01079,CUST-1047,EXT-5045,27901.22,AED,1739414191000,COMPLETED,international,Eid gift
TRF-01080,CUST-1051,CUST-1131,11073.54,SAR,1736012807000,COMPLETED,internal,School tuition
TRF-01081,CUST-1071,CUST-1064,41914.48,SAR,1739175272000,COMPLETED,internal,Shared groceries
TRF-01082,CUST-1059,EXT-5040,8943.88,SAR,1740600141000,PROCESSING,local_bank,Charity donation
TRF-01083,CUST-1065,CUST-1163,18721.67,SAR,1747667452000,COMPLETED,internal,Shared groceries
TRF-01084,CUST-1015,CUST-1059,16216.59,SAR,1736900810000,COMPLETED,internal,Salary advance
TRF-01085,CUST-1033,CUST-1034,40944.49,SAR,1743860851000,PROCESSING,internal,Car installment
TRF-01086,CUST-1094,CUST-1084,24937.83,SAR,1749167208000,COMPLETED,internal,Gym membership
TRF-01087,CUST-1163,EXT-5007,44769.09,EUR,1749399537000,FAILED,international,Event tickets
TRF-01088,CUST-1077,CUST-1101,3944.02,SAR,1746091576000,COMPLETED,internal,Insurance premium
TRF-01089,CUST-1096,CUST-1034,25539.48,SAR,1749312997000,COMPLETED,internal,Charity donation
TRF-01090,CUST-1198,EXT-5010,42225.58,SAR,1749474629000,PROCESSING,local_bank,Parking fee
TRF-01091,CUST-1089,CUST-1090,11168.46,SAR,1747231313000,COMPLETED,internal,Business invoice
TRF-01092,CUST-1066,EXT-5009,5512.66,AED,1747288742000,COMPLETED,international,Gas split
TRF-01093,CUST-1194,CUST-1092,6072.61,SAR,1742264636000,COMPLETED,internal,Coffee money
TRF-01094,CUST-1060,CUST-1132,6581.73,SAR,1740340881000,COMPLETED,internal,School tuition
TRF-01095,CUST-1005,EXT-5016,6715.05,SAR,1749974231000,COMPLETED,local_bank,Event tickets
TRF-01096,CUST-1172,EXT-5085,47424.77,SAR,1742939808000,COMPLETED,local_bank,Birthday gift
TRF-01097,CUST-1034,CUST-1200,21796.56,SAR,1736909780000,COMPLETED,internal,Salary advance
TRF-01098,CUST-1075,CUST-1015,28123.23,SAR,1742148545000,COMPLETED,internal,Coffee money
TRF-01099,CUST-1092,EXT-5084,23034.35,AED,1736980058000,COMPLETED,international,Freelancer payment
TRF-01100,CUST-1176,CUST-1178,1208.69,EUR,1744158021000,COMPLETED,internal,Uber share
TRF-01101,CUST-1196,EXT-5005,3941.58,SAR,1740456014000,PROCESSING,local_bank,Grocery share
TRF-01102,CUST-1107,EXT-5013,29998.79,EUR,1743829284000,COMPLETED,international,Medical bill
TRF-01103,CUST-1129,EXT-5013,10364.13,SAR,1740397596000,COMPLETED,local_bank,Event tickets
TRF-01104,CUST-1030,CUST-1063,5702.94,SAR,1744209523000,COMPLETED,internal,Furniture split
TRF-01105,CUST-1138,EXT-5046,46630.50,GBP,1745676083000,COMPLETED,international,Insurance premium
TRF-01106,CUST-1161,CUST-1170,16710.23,SAR,1742397644000,PROCESSING,internal,Travel booking
TRF-01107,CUST-1138,EXT-5021,26205.03,EUR,1735884255000,COMPLETED,international,Gift money
TRF-01108,CUST-1183,EXT-5021,36202.88,USD,1744976570000,COMPLETED,local_bank,Event tickets
TRF-01109,CUST-1172,CUST-1115,9665.84,SAR,1739218673000,COMPLETED,internal,Wedding contribution
TRF-01110,CUST-1073,CUST-1120,36360.32,SAR,1747622849000,PROCESSING,internal,Rent share
TRF-01111,CUST-1137,CUST-1013,30186.99,SAR,1750515025000,COMPLETED,internal,Grocery share
TRF-01112,CUST-1154,EXT-5081,18567.71,GBP,1746442109000,COMPLETED,local_bank,Insurance premium
TRF-01113,CUST-1073,EXT-5071,23077.92,SAR,1737015027000,COMPLETED,local_bank,Loan repayment
TRF-01114,CUST-1124,CUST-1145,21744.73,SAR,1744521563000,COMPLETED,internal,Uber share
TRF-01115,CUST-1107,EXT-5048,28063.72,SAR,1748477491000,COMPLETED,local_bank,Parking fee
TRF-01116,CUST-1026,CUST-1109,21561.05,SAR,1741572784000,FAILED,internal,Business invoice
TRF-01117,CUST-1094,EXT-5027,12454.70,GBP,1748270001000,COMPLETED,local_bank,Medical bill
TRF-01118,CUST-1013,EXT-5084,29432.68,SAR,1738141095000,COMPLETED,local_bank,Uber share
TRF-01119,CUST-1009,CUST-1090,48066.63,SAR,1742871810000,COMPLETED,internal,Grocery share
TRF-01120,CUST-1055,CUST-1198,23846.11,SAR,1749010007000,COMPLETED,internal,Rent share
TRF-01121,CUST-1174,CUST-1026,34378.77,SAR,1743752767000,COMPLETED,internal,Investment transfer
TRF-01122,CUST-1042,EXT-5014,27379.82,SAR,1746974860000,COMPLETED,local_bank,Rent share
TRF-01123,CUST-1027,CUST-1068,6933.40,SAR,1741972992000,COMPLETED,internal,Birthday gift
TRF-01124,CUST-1083,CUST-1169,17111.65,SAR,1745574907000,COMPLETED,internal,Medical bill
TRF-01125,CUST-1191,EXT-5005,28405.74,EUR,1744003487000,COMPLETED,international,Cleaning service
TRF-01126,CUST-1118,CUST-1134,6763.88,SAR,1742015908000,COMPLETED,internal,Loan repayment
TRF-01127,CUST-1055,CUST-1052,38599.24,SAR,1739855407000,COMPLETED,internal,School tuition
TRF-01128,CUST-1198,EXT-5008,14559.57,USD,1740931510000,COMPLETED,international,Business invoice
TRF-01129,CUST-1079,EXT-5029,24591.01,GBP,1747655543000,COMPLETED,local_bank,Dinner split
TRF-01130,CUST-1113,EXT-5073,20644.70,EUR,1740236908000,COMPLETED,local_bank,Grocery share
TRF-01131,CUST-1100,CUST-1132,34662.42,SAR,1741709217000,COMPLETED,internal,Medical bill
TRF-01132,CUST-1156,CUST-1041,7768.59,SAR,1748731291000,COMPLETED,internal,Cleaning service
TRF-01133,CUST-1104,CUST-1002,12498.09,SAR,1737857386000,COMPLETED,internal,Parking fee
TRF-01134,CUST-1074,CUST-1096,23410.21,SAR,1749991703000,COMPLETED,internal,Shared groceries
TRF-01135,CUST-1093,CUST-1169,28197.46,SAR,1736411871000,COMPLETED,internal,Dinner split
TRF-01136,CUST-1133,EXT-5022,25346.98,SAR,1750916132000,COMPLETED,local_bank,Birthday gift
TRF-01137,CUST-1018,EXT-5052,35484.80,SAR,1749117989000,COMPLETED,local_bank,Gas split
TRF-01138,CUST-1047,CUST-1149,26364.95,SAR,1740613439000,PROCESSING,internal,Gym membership
TRF-01139,CUST-1125,EXT-5079,27848.12,SAR,1749094824000,COMPLETED,local_bank,Wedding contribution
TRF-01140,CUST-1022,CUST-1036,30578.83,SAR,1749589255000,COMPLETED,internal,Coffee money
TRF-01141,CUST-1073,CUST-1078,7245.93,SAR,1749087901000,COMPLETED,internal,Furniture split
TRF-01142,CUST-1143,CUST-1065,41821.24,SAR,1738893439000,PROCESSING,internal,Car installment
TRF-01143,CUST-1063,EXT-5031,15017.17,SAR,1736379533000,COMPLETED,local_bank,Car installment
TRF-01144,CUST-1029,EXT-5005,19019.15,SAR,1742068621000,FAILED,local_bank,Investment transfer
TRF-01145,CUST-1032,CUST-1032,12434.33,SAR,1745308380000,COMPLETED,internal,Rent share
TRF-01146,CUST-1099,CUST-1007,46534.66,SAR,1748898510000,COMPLETED,internal,Gas split
TRF-01147,CUST-1129,EXT-5096,5105.77,SAR,1745415888000,FAILED,local_bank,Gift money
TRF-01148,CUST-1188,CUST-1097,33830.31,EUR,1738081786000,COMPLETED,internal,Uber share
TRF-01149,CUST-1125,EXT-5072,38855.36,SAR,1740538834000,COMPLETED,local_bank,Salary advance
TRF-01150,CUST-1057,CUST-1021,9908.23,SAR,1736852787000,COMPLETED,internal,Dinner split
TRF-01151,CUST-1029,EXT-5082,495.28,SAR,1741416953000,COMPLETED,local_bank,Furniture split
TRF-01152,CUST-1181,CUST-1041,5801.05,SAR,1750339977000,COMPLETED,internal,Event tickets
TRF-01153,CUST-1001,CUST-1080,25121.38,SAR,1742629350000,COMPLETED,internal,Investment transfer
TRF-01154,CUST-1191,CUST-1013,45137.72,USD,1743286427000,COMPLETED,internal,Lunch money
TRF-01155,CUST-1170,EXT-5059,3469.76,SAR,1739003156000,COMPLETED,local_bank,Gym membership
TRF-01156,CUST-1091,EXT-5050,6265.91,AED,1748506164000,COMPLETED,international,Eid gift
TRF-01157,CUST-1084,EXT-5061,39530.07,SAR,1743315931000,PROCESSING,local_bank,Gym membership
TRF-01158,CUST-1007,CUST-1055,46868.58,USD,1740137164000,COMPLETED,internal,Business invoice
TRF-01159,CUST-1161,EXT-5079,26267.89,AED,1735744642000,COMPLETED,local_bank,School tuition
TRF-01160,CUST-1064,EXT-5014,19665.29,SAR,1745994617000,COMPLETED,local_bank,Car installment
TRF-01161,CUST-1048,EXT-5052,3549.71,EUR,1749661865000,COMPLETED,local_bank,Rent share
TRF-01162,CUST-1058,CUST-1110,22551.50,SAR,1739603953000,COMPLETED,internal,Furniture split
TRF-01163,CUST-1166,EXT-5006,46273.73,SAR,1742335865000,COMPLETED,local_bank,Car installment
TRF-01164,CUST-1176,CUST-1021,26695.43,SAR,1742494727000,FAILED,internal,Birthday gift
TRF-01165,CUST-1076,EXT-5013,11300.71,SAR,1736310737000,COMPLETED,local_bank,Internet bill
TRF-01166,CUST-1074,CUST-1016,14536.75,SAR,1744424229000,COMPLETED,internal,Eid gift
TRF-01167,CUST-1154,CUST-1144,31782.53,SAR,1745478250000,COMPLETED,internal,Investment transfer
TRF-01168,CUST-1070,EXT-5033,23370.18,SAR,1750747811000,FAILED,local_bank,School tuition
TRF-01169,CUST-1104,CUST-1007,46068.45,GBP,1743332724000,COMPLETED,internal,Rent share
TRF-01170,CUST-1193,CUST-1114,47788.21,SAR,1750134428000,COMPLETED,internal,Cleaning service
TRF-01171,CUST-1124,CUST-1147,29779.96,AED,1749250640000,COMPLETED,internal,Movie tickets
TRF-01172,CUST-1010,EXT-5068,46579.55,SAR,1736921974000,COMPLETED,local_bank,Dinner split
TRF-01173,CUST-1147,EXT-5098,49635.10,USD,1740347002000,FAILED,international,Rent share
TRF-01174,CUST-1044,CUST-1069,4315.69,SAR,1749270923000,COMPLETED,internal,Birthday gift
TRF-01175,CUST-1152,EXT-5058,11625.78,SAR,1746845435000,FAILED,local_bank,Medical bill
TRF-01176,CUST-1078,EXT-5073,49246.50,SAR,1751208089000,COMPLETED,local_bank,Insurance premium
TRF-01177,CUST-1042,CUST-1146,24007.45,GBP,1747082374000,COMPLETED,internal,Movie tickets
TRF-01178,CUST-1055,EXT-5030,43822.94,USD,1748381355000,COMPLETED,international,Lunch money
TRF-01179,CUST-1159,EXT-5075,31329.12,AED,1741520596000,COMPLETED,international,Uber share
TRF-01180,CUST-1099,EXT-5015,32383.25,AED,1743338884000,COMPLETED,international,Dinner split
TRF-01181,CUST-1117,CUST-1146,38169.80,USD,1747330083000,COMPLETED,internal,Gym membership
TRF-01182,CUST-1130,EXT-5092,46455.43,SAR,1738972011000,PROCESSING,local_bank,Coffee money
TRF-01183,CUST-1144,CUST-1135,16485.18,SAR,1746772801000,COMPLETED,internal,Movie tickets
TRF-01184,CUST-1160,CUST-1123,19407.13,SAR,1743286421000,FAILED,internal,Car installment
TRF-01185,CUST-1067,EXT-5011,13681.24,EUR,1739050563000,COMPLETED,international,Parking fee
TRF-01186,CUST-1196,EXT-5078,46861.91,SAR,1742903667000,COMPLETED,local_bank,Insurance premium
TRF-01187,CUST-1094,EXT-5083,43636.95,SAR,1749515918000,COMPLETED,local_bank,Eid gift
TRF-01188,CUST-1156,CUST-1031,6080.54,USD,1737968253000,COMPLETED,internal,Rent share
TRF-01189,CUST-1101,EXT-5076,46723.79,EUR,1741906653000,PROCESSING,international,Gym membership
TRF-01190,CUST-1101,CUST-1103,29630.56,SAR,1747321544000,COMPLETED,internal,Eid gift
TRF-01191,CUST-1004,CUST-1076,31423.32,SAR,1741179582000,COMPLETED,internal,Charity donation
TRF-01192,CUST-1002,CUST-1154,12534.37,SAR,1737902365000,COMPLETED,internal,Furniture split
TRF-01193,CUST-1026,EXT-5070,47688.69,AED,1745466724000,COMPLETED,international,Insurance premium
TRF-01194,CUST-1083,CUST-1155,32425.87,USD,1741206584000,COMPLETED,internal,Business invoice
TRF-01195,CUST-1045,CUST-1014,33343.79,SAR,1748828305000,COMPLETED,internal,Event tickets
TRF-01196,CUST-1198,EXT-5008,21212.38,GBP,1742649611000,COMPLETED,international,Gas split
TRF-01197,CUST-1150,EXT-5025,39391.19,SAR,1748619336000,PROCESSING,local_bank,Business invoice
TRF-01198,CUST-1161,EXT-5011,4395.12,SAR,1739557736000,COMPLETED,local_bank,Salary advance
TRF-01199,CUST-1173,EXT-5072,26547.48,EUR,1740765146000,FAILED,international,Loan repayment
TRF-01200,CUST-1147,EXT-5007,34333.06,SAR,1750604767000,PROCESSING,local_bank,Movie tickets
TRF-01201,CUST-1144,EXT-5062,33695.95,SAR,1739340693000,COMPLETED,local_bank,Salary advance
TRF-01202,CUST-1068,EXT-5034,33816.69,AED,1743504002000,FAILED,international,School tuition
TRF-01203,CUST-1161,EXT-5047,36234.72,EUR,1736860282000,COMPLETED,local_bank,Gift money
TRF-01204,CUST-1033,CUST-1198,27352.05,GBP,1750422390000,COMPLETED,internal,Rent share
TRF-01205,CUST-1106,CUST-1193,36364.48,SAR,1742353612000,COMPLETED,internal,Dinner split
TRF-01206,CUST-1124,CUST-1017,31372.65,SAR,1747721217000,COMPLETED,internal,Movie tickets
TRF-01207,CUST-1008,CUST-1049,38231.21,SAR,1747259741000,FAILED,internal,Wedding contribution
TRF-01208,CUST-1156,CUST-1109,15850.04,SAR,1746175898000,FAILED,internal,Investment transfer
TRF-01209,CUST-1017,EXT-5060,757.38,SAR,1739772990000,COMPLETED,local_bank,School tuition
TRF-01210,CUST-1148,EXT-5009,32932.87,EUR,1741441840000,COMPLETED,international,Coffee money
TRF-01211,CUST-1137,CUST-1163,40254.11,USD,1750971388000,COMPLETED,internal,Shared groceries
TRF-01212,CUST-1098,EXT-5031,13009.24,SAR,1749867534000,FAILED,local_bank,Investment transfer
TRF-01213,CUST-1083,CUST-1048,45350.80,SAR,1742636124000,PROCESSING,internal,Gym membership
TRF-01214,CUST-1067,CUST-1176,38008.43,SAR,1739848393000,PROCESSING,internal,Cleaning service
TRF-01215,CUST-1110,EXT-5091,25369.71,AED,1750310347000,COMPLETED,international,Car installment
TRF-01216,CUST-1080,CUST-1057,12882.62,SAR,1745829012000,PROCESSING,internal,Medical bill
TRF-01217,CUST-1007,CUST-1144,4267.79,SAR,1741285045000,COMPLETED,internal,Furniture split
TRF-01218,CUST-1090,EXT-5087,34715.65,SAR,1748612748000,FAILED,local_bank,Internet bill
TRF-01219,CUST-1100,EXT-5022,46454.27,AED,1736557004000,COMPLETED,international,Internet bill
TRF-01220,CUST-1092,EXT-5013,800.41,SAR,1747921730000,COMPLETED,local_bank,Loan repayment
TRF-01221,CUST-1061,EXT-5022,8937.09,SAR,1747833526000,COMPLETED,local_bank,Loan repayment
TRF-01222,CUST-1186,CUST-1056,16206.80,SAR,1740664507000,COMPLETED,internal,Travel booking
TRF-01223,CUST-1002,CUST-1160,32898.12,SAR,1745567915000,COMPLETED,internal,Charity donation
TRF-01224,CUST-1120,EXT-5030,30086.20,EUR,1741705470000,COMPLETED,international,Gas split
TRF-01225,CUST-1149,CUST-1196,28220.61,SAR,1746474917000,COMPLETED,internal,Gym membership
TRF-01226,CUST-1185,EXT-5035,3683.79,SAR,1743726811000,FAILED,local_bank,Freelancer payment
TRF-01227,CUST-1101,EXT-5002,26390.03,SAR,1738172434000,COMPLETED,local_bank,Loan repayment
TRF-01228,CUST-1168,EXT-5056,8024.03,SAR,1745004005000,COMPLETED,local_bank,Uber share
TRF-01229,CUST-1042,CUST-1054,730.54,SAR,1736403169000,COMPLETED,internal,Loan repayment
